created_at,full_text,in_reply_to_screen_name,lang,tweet_url
Mon Nov 04 09:19:44 +0000 2024,@CommuterLine @gibran_tweet Nextnya tolong diinfo dari awal jangan dipertengahan jalan baru info atau minimal sudah ada kereta penggantinya di Manggarai jd penumpang tidak numpuk disitu. Bahaya juga karena tau sendiri situasinya selalu rame puol di Manggarai.,CommuterLine,in,https://x.com/undefined/status/1853366510431183007
Mon Mar 04 13:54:53 +0000 2024,@CommuterLine tolong dicek stasiun klender baru tadi ada segerombolan anak2 masang petasan banyak bgt. sampe masinis harus ngerem paksa. bahaya loh itu. ptugas stasiunnya gimana ya? kok dibiarin aja anak2 main sekitar situ bisa ketabrak loh.,CommuterLine,in,https://x.com/undefined/status/1764650727321071852
Tue Apr 23 05:46:30 +0000 2024,@CommuterLine Halo min utk jalan yg dilewati rel kereta maintenancenya tanggung jawab kai atau pemda ya? Tolong di bantu jika memang tanggung jawab kai ya utk jalur kereta di perlintasan cisauk dibawah flyover itu rusak parah bahaya bgt utk kendaraan lewat disana bisa tersangkut,CommuterLine,in,https://x.com/undefined/status/1782647214772494703
Thu Oct 10 12:57:38 +0000 2024,@CommuterLine Apa gak bahaya ada celah peron nyaris 50cm dengan ketinggian gabnya adalah 20cm? Lokasi Stasiun universitas Indonesia untuk celah peron bagian ujung dari 2018 sampai detik ini gak ada niat untuk memperbaiki kah? Ini bahaya banget loh?!! https://t.co/yyqvGNguG6,CommuterLine,in,https://x.com/undefined/status/1844361651467976745
Fri Jun 21 00:07:55 +0000 2024,@CommuterLine Min...ga ada rencana buka pintu pejalan kaki sementara gt di St.Serpong? Pintu kecil yg ke arah perkampungan tuh melewati proyek pembangunan stasiun bahaya tau min. Kdang lg nge-las kadang ada truk2 besar belom lagi tkt tb2 ada benda2 proyek yg jatoh dr area pembangunan,CommuterLine,in,https://x.com/undefined/status/1803942888889589985
Fri May 03 13:26:24 +0000 2024,@CommuterLine eskalator turun arah peron 2 di Stasiun Palmerah udh lama rusak gk ditindaklanjuti min? Bahaya loh kalau penumpang rame² turun di eskalator mati gini https://t.co/dL8aTNAadP,CommuterLine,in,https://x.com/undefined/status/1786386830956597420
Fri May 17 14:00:45 +0000 2024,@CommuterLine min kok jalan rel di palang pintu stasiun serpong itu ga dibenerin ya? Soalnya bahaya untuk pengguna jalan yang mau nyebrang perlintasan.,CommuterLine,in,https://x.com/undefined/status/1791468904407335117
Sun Jun 09 12:01:17 +0000 2024,@CommuterLine kenapa sih iklan marugame pake alarm??? Orang2 jadi pada waspada ternyata cuma iklan! Kalo ada emergency beneran gimana? Hapus iklan2 yang pake alarm bahaya!,CommuterLine,in,https://x.com/undefined/status/1799773759257358690
Wed May 08 06:34:30 +0000 2024,@CommuterLine Berharap ke depannya jarak peron beneran ramah buat disabilitas. Ada lift dan tangga khusus buat disabilitas. Gak harus nunggu respon petugas dan telvon dulu. Btw jarak peron di beberapa stasiun KRL itu gak cuma bahaya bagi disabilitas tapi juga buat orang normal Min.,CommuterLine,in,https://x.com/undefined/status/1788095109986476273
Mon Oct 21 11:33:27 +0000 2024,@CommuterLine min kereta ke Bogor SF8 berangkat sekitar jam 18.00an dari Cawang nomor body 6106 (1338B cmiiw) sering rem mendadak waktu mau masuk stasiun. Tolong cek setelan remnya bahaya banyak yg mau jatuh di dalam. Tadi sudah lapor asisten masinis pas turun terima kasih,CommuterLine,in,https://x.com/undefined/status/1848326730056159734
Mon Nov 04 11:52:41 +0000 2024,@CommuterLine kereta ini bagi sy sudah tdk layak operasi min. AC tidak ada dingin2nya. Kaca jendela akhirnya dibuka (sgt bahaya). Sy sampai st bojong gede 18.47. https://t.co/oW5mpzOtFN,CommuterLine,in,https://x.com/undefined/status/1853405000564985888
Fri Mar 01 16:44:54 +0000 2024,@CommuterLine Untung abis gajian min bahaya banget dari tangerang ke jakarta naik gocar ,CommuterLine,in,https://x.com/undefined/status/1763606349064388907
Mon May 20 11:51:13 +0000 2024,@CommuterLine mohon segera dieskalasi ya min. Tajam dan bahaya kalo kesundul.,CommuterLine,in,https://x.com/undefined/status/1792523472117334171
Mon May 13 11:55:48 +0000 2024,@CommuterLine @KAI121 halo kak. tolong pertegas ke seluruh penumpang untuk tahu etika naik kereta yaitu mendahulukan penumpang yang turun. brutal banget kak kalo ga diingetin bahaya juga kalau orang gatau aturan itu. ntar ada yang jatuh kan kasian. terima kasih️‍,CommuterLine,in,https://x.com/undefined/status/1789987909690429899
Fri Feb 02 13:38:06 +0000 2024,@CommuterLine malem min terowongannya Stasiun Depok banjir miiinnn. Mohon bantu direnovasi dong bahaya licin tiap musim hujan,CommuterLine,in,https://x.com/undefined/status/1753412478946640170
Tue Jan 30 13:26:06 +0000 2024,@CommuterLine Mitigasi kacau. Ijinin penumpang turun di tengah perlintasan bahaya. Mana petugas keamanan ga ada yg berjaga.,CommuterLine,in,https://x.com/undefined/status/1752322296906477707
Tue Apr 30 03:03:08 +0000 2024,@CommuterLine @imandani gap krl harus dibenerin sih bahaya ,CommuterLine,in,https://x.com/undefined/status/1785142817746268162
Wed Oct 09 12:39:06 +0000 2024,@CommuterLine Tolong di review tangga stasiun jurang mangu. Yg digunakan keramik yg lumayan licin dalam kondisi ramai yang dimana gerak saya terbatas saya hampir kepeleset saat turun. Bahaya sekali krn pasti banyak org yg menggunakan tangga tersebut dalam kondisi terburu buru.,CommuterLine,in,https://x.com/undefined/status/1843994598408081666
Sun Apr 14 14:10:59 +0000 2024,@CommuterLine @kimbaaabeu aku rasa kemarin pas turun sentiong tu jarak peron ke keretanya tinggi banget deh min.. agak bahaya terutama kalo arus mudik bawa barang,CommuterLine,in,https://x.com/undefined/status/1779512679809630422
Sun Aug 25 14:09:24 +0000 2024,@CommuterLine peron 2 stasiun tambun spt ini gak bahaya? sekalian aja 2 meter min https://t.co/VOAqVbiL5U,CommuterLine,in,https://x.com/undefined/status/1827709869614571943
Sun Nov 03 03:33:18 +0000 2024,@CommuterLine Bahaya tuh bersandar di kereta,CommuterLine,in,https://x.com/undefined/status/1852916940786057535
Thu Mar 14 22:41:54 +0000 2024,@CommuterLine upaya perbaikannya kapan dimulai dan selesainya ya? sudah berbulan2 soalnya saya ga ada lihat tanda sedang perbaikan tuh di depan eskalatornya orang2 jadi tetep naik eskalator yang rusak dan itu bahaya loh tolong lebih diperhatikan juga keselamatan penggunanya terima kasih,CommuterLine,in,https://x.com/undefined/status/1768407234403590220
Mon Nov 11 08:58:14 +0000 2024,@CommuterLine Ga ada arahan apa2 Min petugas nginfoin ada masalah apa juga engga. Ga sigap nih. Bahaya padahal itu kalau meledak di dalem.,CommuterLine,in,https://x.com/undefined/status/1855897813525377388
Wed Oct 02 00:41:15 +0000 2024,@CommuterLine min ini peron di st Metland telaga murni bolong gt Ga bahaya ..? Tolong di perbaiki min https://t.co/wdv8qZ4lNb,CommuterLine,in,https://x.com/undefined/status/1841277231584395647
Mon Jan 30 10:56:14 +0000 2023,@CommuterLine petugas keamanan ini CERDAS jika jaga di ujung atas eskalator agar bisa 1.Nangkap copet yg beroperasi di eskalator naik; 2.Peringatkan penumpang di bagian kanan eskalator naik yg tidak mau jalan. https://t.co/Z7fvASPqWz,CommuterLine,in,https://x.com/undefined/status/1620013008620769280
Tue Jun 27 01:07:48 +0000 2023,@CommuterLine tlg diperhatikan lagi keamanan dikereta dong min masa ga ada satpam sm sekali di 1 gerbong kereta. Kemarin di rangkaian krl 5049 (ckr-angke) ada pencopetan wktu berhenti di st buaran. Kasihan yg kena copet ga dpt bantuan apapun krn gaada satpam di kereta,CommuterLine,in,https://x.com/undefined/status/1673498330742263816
Sun Jan 01 06:37:45 +0000 2023,@CommuterLine min tolong dong keamanan di krl nya ditingkatin lagi. Kemaren ade saya hp nya dicopet di dalem KRL,CommuterLine,in,https://x.com/undefined/status/1609438711464464384
Sun Jan 29 05:17:43 +0000 2023,@CommuterLine selamat siang min cuma mau kasih tau tadi di manggarai saya hampir kecopetan di peron 7 mohon untuk penjagaan nya lebih di ketat in lgi krna tadi satpam hanya berdiri dibawah tangga saja untuk yang lain yg ingin berpergian di mohon untuk hati stay safe semua,CommuterLine,in,https://x.com/undefined/status/1619565431462965249
Sun Oct 22 02:34:27 +0000 2023,@CommuterLine yg TEGAS dong kalo ada yg buat kericuhan langsung SIGAP TURUNIN. Bener ini bisa jadi modus copet manfaatin keadaan. @txttransportasi @jalur5_,CommuterLine,in,https://x.com/undefined/status/1715919514205106468
Thu May 25 12:28:26 +0000 2023,@CommuterLine Tadi ada copet di tanah abang serem bgt si. Udah gitu copet nya cewe lagi. Copet gitu dibawa ke polisi kan minnnn ? @CommuterLine,CommuterLine,in,https://x.com/undefined/status/1661710817656725512
Wed Aug 30 03:01:48 +0000 2023,@CommuterLine tolong diprioritaskan lagi untuk lansia. Kasian lansia ga bisa buru2 soalnya. Minimal ada petugas setiap gerbong. Btw kemarin saya jg hampir kecopetan di KRL https://t.co/Xhjb3yCHPr,CommuterLine,in,https://x.com/undefined/status/1696719840277397626
Wed Oct 18 10:21:28 +0000 2023,@CommuterLine @sahabatAshley Gimana cara ngawasin sepatu di luar min kan orangnya lagi solat yang bener aja dong kalo ngejawabin komplen. Ini sama aja kayak kejadian kemalingan di kereta jarak jauh yang viral beberapa hari lalu. Buat minta akses cctv pake prosedur ribet. Keburu terbang tuh maling,CommuterLine,in,https://x.com/undefined/status/1714587492622717255
Sat Mar 11 10:43:00 +0000 2023,@CommuterLine Alhamdullilah masih ada orang baik petugas kereta dikira saya hp saya ilang copet ternyata jatuh di kembalikan sama petugas kereta walka Reza di St jati negara allhamdullilah semoga sehat terus pak Reza yang udh kembalikan dan tlfon orang tua saya,CommuterLine,in,https://x.com/undefined/status/1634505194934538247
Sat Aug 05 03:43:24 +0000 2023,@CommuterLine Min saya mau sedikit komplain Kemarin sore saya kecopetan di dalem kereta dari Tanah Abang mau ke Duri secara logika copetnya masih di dalem kereta kan ya. Kereta keadaan padet banget kebetulan ada petugasnya saya samperin terus minta tolong buat telponin hp saya ,CommuterLine,in,https://x.com/undefined/status/1687670613958373377
Wed Apr 26 07:35:22 +0000 2023,@CommuterLine Duh jd pen nemenin takut ada copet,CommuterLine,in,https://x.com/undefined/status/1651127815654477824
Tue Oct 24 10:49:28 +0000 2023,@CommuterLine manggarai bocor atap lantai 1 nya padahal pembangunannya ngorbanin penumpang copet makin banyak ac kereta mati terakhir ada yg keguguran. Apa @KPK_RI @DPR_RI @andre_rosiade @Fahrihamzah gak nyium ada korupsi nih? #RekanCommuters,CommuterLine,in,https://x.com/undefined/status/1716768865198453018
Mon Jan 09 01:28:58 +0000 2023,@CommuterLine Kalo kecopetan pengaduannya kemana ya ka,CommuterLine,in,https://x.com/undefined/status/1612260107529883648
Wed Apr 26 15:00:32 +0000 2023,@CommuterLine hallo admin helm saya tadi sore di maling di parkiran stasiun bekasi min. Saya harus gimana min? mau nyari pelaku gak ada cctv di parkiran nya min.,CommuterLine,in,https://x.com/undefined/status/1651239844167729156
Sat Oct 21 04:44:51 +0000 2023,@CommuterLine Stasiun Bogor akses Alun2 Kota Bogor. Berantakan sempit rawan copet. Kerjasama atuh sama Pemkot biar saling jaga aset.,CommuterLine,in,https://x.com/undefined/status/1715589945195446450
Mon Oct 23 17:30:54 +0000 2023,@CommuterLine @Heraloebss Hati2 juga siapa tahu itu pengalihan.. ternyata sekumpulan copet saya pernah ngalamin soalnya tetap waspada dalam kereta ,CommuterLine,in,https://x.com/undefined/status/1716507501418676582
Tue Sep 19 02:09:11 +0000 2023,@CommuterLine Min pagi ini saya kecopetan rute krl bogor - jakarta kota jam 6.45 Kondis kereta super penuh banget. Mohon kedepannya KRL lebih meningkatkan gerbong di jam jam rawan atau jam sibuk. Terima kasih,CommuterLine,in,https://x.com/undefined/status/1703954357233062313
Tue Nov 07 23:25:42 +0000 2023,@CommuterLine @jalur5_ akun spesialis lebaran. isinya MINTA MAAAFFF MULU! KALO CUMA MAMPU MINTA MAAF GA ADA BEDANYA SAMA MALING AYAM KEGEP WARGA.,CommuterLine,in,https://x.com/undefined/status/1722032610116014409
Fri Nov 10 15:47:07 +0000 2023,@CommuterLine @txtdrbekasi @PernebangRoket @KAI121 Maling duit rakyat semua kalian @kemenhub151 @CommuterLine,CommuterLine,in,https://x.com/undefined/status/1723004367102496933
Sat Aug 10 02:23:39 +0000 2024,@CommuterLine Kalo ada pelecehan di krl itu harusnya pelakunya diapain sih? Cuma dikeluarin doang udah gitu doang? Kenapa dibilang jangan diperpanjang? Emang gitu kah prosedurnya? Kalo mau diperpanjang emg knp?,CommuterLine,in,https://x.com/undefined/status/1822096442057785680
Thu Apr 04 07:31:35 +0000 2024,@CommuterLine @frhsyx @AnkerTwiter Saran untuk KAI untuk pelaku pelecehan cetak foto pelaku dan ditempeli disetiap stasiun dan diluar sekitar stasiun . Ga usah takut pencemaran nama baik wong mereka udah cemarin duluan nama baiknya sendiri.,CommuterLine,in,https://x.com/undefined/status/1775788288026321359
Tue Dec 03 11:56:01 +0000 2024,@CommuterLine ini penumpangnya ada yg melakukan pelecehan gak ada otak org pulang kerja malah jadi bahan napsu https://t.co/4gsFUtUXpT,CommuterLine,in,https://x.com/undefined/status/1863915087565873282
Wed Dec 11 15:05:36 +0000 2024,@CommuterLine hari ini aku kena pelecehan seksual di krl manggarai https://t.co/4ypEn3AZhU,CommuterLine,in,https://x.com/undefined/status/1866861900673523773
Fri Oct 18 01:48:34 +0000 2024,@CommuterLine plis kalo bikin jadwal yang bener doang jangan tbtb berubah kereta rame bgt orang2 yg masi belom naik kereta jg banyak bgt kereta cikarang - angke momen seperti ini bisa buat para oknum pencopet ataupun pelecehan seksual beraksi. https://t.co/1KFhdeAV9b,CommuterLine,in,https://x.com/undefined/status/1847092374461428050
Wed Nov 20 00:36:45 +0000 2024,@CommuterLine tolong min..tambahin kalimat untuk anouncer pas kereta lagi jalan..selain pelecehan s*ksual juga dilarang nyender..karena biar belajar etika sesama penumpang krl.. thanks @CommuterLine @KAI121,CommuterLine,in,https://x.com/undefined/status/1859033104213832031
Sat May 04 23:49:50 +0000 2024,@CommuterLine Muak banget di kereta denger pengumuman dikit2 hati2 pelecehan seksual dst. Emang penumpang KAI ini mayoritas barbar2 ya. Alay banget narasi speakernya. Ga ada yg lebih bikin nyaman dan aman apa. Pls deh kai,CommuterLine,in,https://x.com/undefined/status/1786906108558504001
Wed Feb 28 00:53:18 +0000 2024,@CommuterLine pagi min.. sekedar info KRL 8 rangkaian Bogor-Jkt lebih banyak mudharatnya daripada manfaatnya. Coba cek data ada ga berapa yg jadi korban pingsan tiap harinya. Belum lagi korban pelecehan copet clash antara penumpang. Saya rindu dulu yg selalu 10-12 Bgr-Jkt.,CommuterLine,in,https://x.com/undefined/status/1762642093917577248
Mon Apr 01 03:24:57 +0000 2024,@CommuterLine @pansaurs mang serem banget gila sekarang tu. @CommuterLine tolong dong di max penumpang kaya jaman covid making kesini makin ga kondusif minggu kemarin naik krl itu penuh banget jurusan tanah abang - rangkas belitung kanan kiri depan belakang cowo makin tinggi resiko pelecehan tau.,CommuterLine,in,https://x.com/undefined/status/1774639057060143366
Tue Dec 10 12:26:51 +0000 2024,@CommuterLine saya ingin melaporkan perbuatan tidak menyenangkan yang baru saja terjadi pukul 19.14 di krl tujuan kp. Bandan- cikarang KA 4082 (gerbong 4). Mas2 baju merah yg ada di foto baru saja melakukan pelecehan seksual terhadap saya. https://t.co/wEy40l3Hfb,CommuterLine,in,https://x.com/undefined/status/1866459563740078108
Wed Oct 16 12:05:59 +0000 2024,@CommuterLine halo min maaf sebelumnya mau ada pengaduan pelecehan. jadi sore ini suamiku baru sampai di stasiun Parung Panjang Bogor waktu di tangga menuju tap out counter ada yang remas pantat suami aku dari belakang. dan ya ga ada bukti dan ga sempet noleh ke belakang,CommuterLine,in,https://x.com/undefined/status/1846522980119335392
Thu Nov 28 03:10:38 +0000 2024,@CommuterLine halo admin tolong di bantu kakak ini ya bantu diperketat sanksinya untuk pelaku pelecehan https://t.co/ualyMipeVz,CommuterLine,in,https://x.com/undefined/status/1861970930756649330
Fri Sep 27 11:51:43 +0000 2024,@CommuterLine Min Anda minta utk saling peduli tp KRL secara tdk lgsg punya andil dlm pelecehan seksual di krl dgn keterlambatan jadwal sehingga penumpang menumpuk yg membuat potensi pelecehan dan pencurian besar. Harusnya liat diri juga lah,CommuterLine,in,https://x.com/undefined/status/1839634017278468221
Thu Apr 04 08:02:53 +0000 2024,@CommuterLine @fitrahaslam_ @txtdrjkt Kalo perlu semua gerbong dijaga security biar gada kejadian ky gini. Kereta gerbongnya banyak penumpang padet security cm sedikit. Mau sampe kpn dpt laporan pelecehan seksual terus. Kita jadi merasa ga aman loh setiap naik KRL,CommuterLine,in,https://x.com/undefined/status/1775796164878831642
Thu Nov 28 02:38:57 +0000 2024,@CommuterLine Halo min tolong atensinya. Ini ada yg kena pelecehan di krl,CommuterLine,in,https://x.com/undefined/status/1861962957204447638
Wed Feb 07 04:19:13 +0000 2024,@CommuterLine @itsokayhoney_ minimal 1 gerbong ada 1/2 petugas min orang kalo lagi mengalamii pelecehan itu 11 12 kek ngeliat setan langsung kaku shock takut bingung ga nyaman. orang sekitar pun belum tentu peka jadi minimla tiap gerbong ada petugas......,CommuterLine,in,https://x.com/undefined/status/1755083769755963643
Fri Apr 05 06:16:58 +0000 2024,@CommuterLine @AnkerTwiter Mau tanya min kalo ada kasus pelecehan gini pelakunya dibawa ke kantor terus diapain? Diserahin lagi ke Polisi atau.. ada sanksi gitu gaboleh naik kereta seumur hidup?,CommuterLine,in,https://x.com/undefined/status/1776131900823998966
Tue Nov 19 02:10:17 +0000 2024,@CommuterLine Lawan segala bentuk pelecehan seksual dan kejahatan lainnya gunakan Tnos Alert Button untuk respon cepat pelecehan. BISA DIGUNAKAN DIMANAPUN cukup tekan tombol merah di Tnos Alert Button. Pengguna bisa mengirimkan alert ke responder. Responder bisa ditentukan sendiri https://t.co/vW0KbxB8Yj,CommuterLine,in,https://x.com/undefined/status/1858694254929039465
Mon Sep 30 13:03:19 +0000 2024,@CommuterLine Halo! Kami dari Suarise usaha sosial di bidang aksesibilitas digital. Yuk tambahkan #ALTTeks di postingan ini agar teman netra dapat memahami isi gambar terutama soal bentuk pelecehan seksual yang tak ada di caption. caranya https://t.co/HtjED0SVDJ. Terima kasih!,CommuterLine,in,https://x.com/undefined/status/1840739203195584571
